track_id,track_artist,artist,track
0,DNA.;Kendrick Lamar,Kendrick Lamar,DNA.
452,Out Yo Way;Migos,Migos,Out Yo Way
453,Going Through Changes;Eminem,Eminem,Going Through Changes
454,Love Drought;Beyoncé,Beyoncé,Love Drought
455,Places;Martin Solveig,Martin Solveig,Places
456,In Between;Beartooth,Beartooth,In Between
457,Pass Dat;Jeremih,Jeremih,Pass Dat
458,Animals;Maroon 5,Maroon 5,Animals
459,Crazy;Gnarls Barkley,Gnarls Barkley,Crazy
460,Didn't I;The Delfonics,The Delfonics,Didn't I
461,Culture;DJ Khaled,DJ Khaled,Culture
462,Slippin;DMX,DMX,Slippin
463,Walkaway;Cast,Cast,Walkaway
464,Everyday Is Like Sunday;Morrissey,Morrissey,Everyday Is Like Sunday
465,Blister in the Sun;Violent Femmes,Violent Femmes,Blister in the Sun
466,Change;Deftones,Deftones,Change
467,Caroline;Aminé,Aminé,Caroline
468,Uncut;Maxwell,Maxwell,Uncut
469,6 Inch;The Weeknd,The Weeknd,6 Inch
470,Clairvoyant;The Story So Far,The Story So Far,Clairvoyant
471,Location;Khalid,Khalid,Location
472,Outta Time;Future,Future,Outta Time
473,Scrape;Future,Future,Scrape
474,Soulshine;The Allman Brothers Band,The Allman Brothers Band,Soulshine
475,What You Need;The Weeknd,The Weeknd,What You Need
476,Freestyle;Gucci Mane,Gucci Mane,Freestyle
477,Friends;Kanye West,Kanye West,Friends
478,No Lie;Sean Paul,Sean Paul,No Lie
479,Fade;Alan Walker,Alan Walker,Fade
480,Pyramids;Frank Ocean,Frank Ocean,Pyramids
481,Don't Speak;No Doubt,No Doubt,Don't Speak
482,By Your Side;Jonas Blue,Jonas Blue,By Your Side
483,Closer;The Chainsmokers,The Chainsmokers,Closer
484,Take Five;The Dave Brubeck Quartet,The Dave Brubeck Quartet,Take Five
485,Think About Me;dvsn,dvsn,Think About Me
486,Fall For You;Secondhand Serenade,Secondhand Serenade,Fall For You
487,Somewhere Only We Know;Keane,Keane,Somewhere Only We Know
488,Don't Look Back in Anger;Oasis,Oasis,Don't Look Back in Anger
489,Bring Me To Life;Evanescence,Evanescence,Bring Me To Life
490,Kiss the Sky;Machine Gun Kelly,Machine Gun Kelly,Kiss the Sky
491,One Call Away;Charlie Puth,Charlie Puth,One Call Away
492,Numb;Linkin Park,Linkin Park,Numb
493,Sleep;NAV,NAV,Sleep
494,Decode;Paramore,Paramore,Decode
495,I Don't Love You;My Chemical Romance,My Chemical Romance,I Don't Love You
496,Don't Go Away;Oasis,Oasis,Don't Go Away
497,Power;Little Mix,Little Mix,Power
498,Elastic Heart;Sia,Sia,Elastic Heart
499,Remedy;Adele,Adele,Remedy
500,All of me;John Legend,John Legend,All of me
501,GOD.;Kendrick Lamar,Kendrick Lamar,GOD.
502,Alright;Kendrick Lamar,Kendrick Lamar,Alright
503,Pyro;Kings of Leon,Kings of Leon,Pyro
504,Here Comes the Sun;Nina Simone,Nina Simone,Here Comes the Sun
505,High for Hours;J. Cole,J. Cole,High for Hours
506,Modern Love;David Bowie,David Bowie,Modern Love
507,Passionfruit;Drake,Drake,Passionfruit
508,Idfc;blackbear,blackbear,Idfc
509,Slow Hands;Niall Horan,Niall Horan,Slow Hands
510,Lamb;Ira,Ira,Lamb
511,Song;Avail,Avail,Song
512,Miss You;Blink,Blink,Miss You
513,Southern Nights;Glen Campbell,Glen Campbell,Southern Nights
514,Scared;Russ,Russ,Scared
515,Melissa;The Allman Brothers Band,The Allman Brothers Band,Melissa
516,The Chain;Fleetwood Mac,Fleetwood Mac,The Chain
517,Father;Cat Stevens,Cat Stevens,Father
518,Redneck;Lamb of God,Lamb of God,Redneck
519,Madness;Muse,Muse,Madness
520,Brandy;Looking Glass,Looking Glass,Brandy
521,Live;Bob Marley,Bob Marley,Live
522,Ventura Highway;America,America,Ventura Highway
523,Down & Dirty;Little Mix,Little Mix,Down & Dirty
524,Blue;Electric Light Orchestra,Electric Light Orchestra,Blue
525,Award Tour;A Tribe Called Quest,A Tribe Called Quest,Award Tour
526,Adeline;alt-J,alt-J,Adeline
527,Green Light;Lorde,Lorde,Green Light
528,Loss 4 Wrdz;Gucci Mane,Gucci Mane,Loss 4 Wrdz
529,All That Matters;Justin Bieber,Justin Bieber,All That Matters
530,Look of Love;ABC,ABC,Look of Love
531,Fooled Around and Fell In;Elvin Bishop,Elvin Bishop,Fooled Around and Fell In
532,Self Control;Frank Ocean,Frank Ocean,Self Control
533,Iron Man;Black Sabbath,Black Sabbath,Iron Man
534,Rock the Casbah;The Clash,The Clash,Rock the Casbah
535,Blowing Smoke;Bryson Tiller,Bryson Tiller,Blowing Smoke
536,How Do You Want It;2Pac,2Pac,How Do You Want It
537,Wham Bam;Silver,Silver,Wham Bam
538,Pretty Girl;Maggie Lindemann,Maggie Lindemann,Pretty Girl
539,You Got It;Bryson Tiller,Bryson Tiller,You Got It
540,Ascension;Vince Staples,Vince Staples,Ascension
541,RUMOR;K.A.R.D,K.A.R.D,RUMOR
542,Prototype;OutKast,OutKast,Prototype
543,Hooked on a Feeling;Blue Swede,Blue Swede,Hooked on a Feeling
544,Believer;Imagine Dragons,Imagine Dragons,Believer
545,Black Beatles;Rae Sremmurd,Rae Sremmurd,Black Beatles
546,You Don't Own Me;Grace,Grace,You Don't Own Me
547,Life of the Party;All Time Low,All Time Low,Life of the Party
548,Bring It All Back;S Club 7,S Club 7,Bring It All Back
549,Missing You;All Time Low,All Time Low,Missing You
550,Hair;Little Mix,Little Mix,Hair
551,Thunder;Imagine Dragons,Imagine Dragons,Thunder
552,Days Are Gone;HAIM,HAIM,Days Are Gone
553,In the End;Linkin Park,Linkin Park,In the End
554,Best Love;Yuna,Yuna,Best Love
555,24K Magic;Bruno Mars,Bruno Mars,24K Magic
556,Love on Top;Beyoncé,Beyoncé,Love on Top
557,Countdown;Beyoncé,Beyoncé,Countdown
558,Often;The Weeknd,The Weeknd,Often
559,Devil's Night;Motionless in White,Motionless in White,Devil's Night
560,This Night Has Opened My Eyes;The Smiths,The Smiths,This Night Has Opened My Eyes
561,Melodies from Heaven;Kirk Franklin,Kirk Franklin,Melodies from Heaven
562,Feel It Still;Portugal. The Man,Portugal. The Man,Feel It Still
563,Float On;Modest Mouse,Modest Mouse,Float On
564,Alone;Alan Walker,Alan Walker,Alone
565,"Please, Please, Please Let Me Get What I Want;The Smiths",The Smiths,"Please, Please, Please Let Me Get What I Want"
566,38 Baby;YoungBoy Never Broke Again,YoungBoy Never Broke Again,38 Baby
567,All The Man That I Need;Whitney Houston,Whitney Houston,All The Man That I Need
568,Say You Love Me;Jessie Ware,Jessie Ware,Say You Love Me
569,untitled 05 | 09.21.2014.;Kendrick Lamar,Kendrick Lamar,untitled 05 | 09.21.2014.
570,Creatures of the Night;Hardwell,Hardwell,Creatures of the Night
571,White;Frank Ocean,Frank Ocean,White
572,Mess Is Mine;Vance Joy,Vance Joy,Mess Is Mine
573,Love Falls;Hellyeah,Hellyeah,Love Falls
574,Put 'em in Their Place;Mobb Deep,Mobb Deep,Put 'em in Their Place
575,A Nigga;Gucci Mane,Gucci Mane,A Nigga
576,Jump Out the Window;Big Sean,Big Sean,Jump Out the Window
577,Surefire;John Legend,John Legend,Surefire
578,Forever Young;Lil Yachty,Lil Yachty,Forever Young
579,Sunny Afternoon;The Kinks,The Kinks,Sunny Afternoon
580,Feds Did a Sweep;Future,Future,Feds Did a Sweep
581,Home;Edward Sharpe & The Magnetic Zeros,Edward Sharpe & The Magnetic Zeros,Home
582,Jukebox Joints;Kanye West,Kanye West,Jukebox Joints
583,Fortunate Son;Creedence Clearwater Revival,Creedence Clearwater Revival,Fortunate Son
584,3 Rounds and a Sound;Blind Pilot,Blind Pilot,3 Rounds and a Sound
585,Edge of Seventeen;Stevie Nicks,Stevie Nicks,Edge of Seventeen
586,Stairway to Heaven;Led Zeppelin,Led Zeppelin,Stairway to Heaven
587,Kryptonite;Big Boi,Big Boi,Kryptonite
588,Light My Body Up;David Guetta,David Guetta,Light My Body Up
589,California Uber Alles;Dead Kennedys,Dead Kennedys,California Uber Alles
590,Leather and Lace;Stevie Nicks,Stevie Nicks,Leather and Lace
591,love;Syd,Syd,love
592,Music to Watch Boys To;Lana Del Rey,Lana Del Rey,Music to Watch Boys To
593,Time for Me to Fly;REO Speedwagon,REO Speedwagon,Time for Me to Fly
594,Is This Love;Whitesnake,Whitesnake,Is This Love
595,Let My Baby Stay;Amandla Stenberg,Amandla Stenberg,Let My Baby Stay
596,Already Knew That;Ro James,Ro James,Already Knew That
597,Heebiejeebies;Aminé,Aminé,Heebiejeebies
598,Can't Believe;Faith Evans,Faith Evans,Can't Believe
599,My Collection;Future,Future,My Collection
600,Deception;Dance Gavin Dance,Dance Gavin Dance,Deception
601,Themeparks;Tank and The Bangas,Tank and The Bangas,Themeparks
602,Think of You;Chris Young,Chris Young,Think of You
603,Best of My Love;The Emotions,The Emotions,Best of My Love
604,Shadow;Chromatics,Chromatics,Shadow
605,Believe;Cher,Cher,Believe
606,"Helplessly Hoping;Crosby, Stills & Nash","Crosby, Stills & Nash",Helplessly Hoping
607,Booty;Jennifer Lopez,Jennifer Lopez,Booty
608,Doggy Dogg World;Tha Dogg Pound,Tha Dogg Pound,Doggy Dogg World
609,Special Affair;The Internet,The Internet,Special Affair
610,Thinking Bout You;Ariana Grande,Ariana Grande,Thinking Bout You
611,BLING BLING;iKON,iKON,BLING BLING
612,Only One;Kanye West,Kanye West,Only One
613,Ghetto;2Pac,2Pac,Ghetto
614,"Southern Cross;Crosby, Stills & Nash","Crosby, Stills & Nash",Southern Cross
615,Poison & Wine;The Civil Wars,The Civil Wars,Poison & Wine
616,Leave Out All the Rest;Linkin Park,Linkin Park,Leave Out All the Rest
617,Compton;Kendrick Lamar,Kendrick Lamar,Compton
618,Stay Blessed;Bryson Tiller,Bryson Tiller,Stay Blessed
619,Goodbye;2NE1,2NE1,Goodbye
620,All I Need Is You;Lecrae,Lecrae,All I Need Is You
621,Hands on the Wheel;ScHoolboy Q,ScHoolboy Q,Hands on the Wheel
622,Just Hold On;Louis Tomlinson,Louis Tomlinson,Just Hold On
623,Coulda Been;Lupe Fiasco,Lupe Fiasco,Coulda Been
624,Come Down;Anderson .Paak,Anderson .Paak,Come Down
625,Back & For;Aaliyah,Aaliyah,Back & For
626,All About U;2Pac,2Pac,All About U
627,Mass Appeal;Gang Starr,Gang Starr,Mass Appeal
628,You Are We;While She Sleeps,While She Sleeps,You Are We
629,Black Man;Meek Mill,Meek Mill,Black Man
630,Tyrant;Jorja Smith,Jorja Smith,Tyrant
631,Warwick Avenue;Duffy,Duffy,Warwick Avenue
632,Sour Patch Kids;Bryce Vine,Bryce Vine,Sour Patch Kids
633,Love Somebody;Maroon 5,Maroon 5,Love Somebody
634,Company;Justin Bieber,Justin Bieber,Company
635,Fire & Desire;Drake,Drake,Fire & Desire
636,Different Corner;George Michael,George Michael,Different Corner
637,Chunky;Bruno Mars,Bruno Mars,Chunky
638,Nutshell;Phife Dawg,Phife Dawg,Nutshell
639,YESTERDAY;Block B,Block B,YESTERDAY
640,Am I Wrong;Anderson .Paak,Anderson .Paak,Am I Wrong
641,Strangers;Lauren Jauregui,Lauren Jauregui,Strangers
642,Without You;David Guetta,David Guetta,Without You
643,How Great;Chance the Rapper,Chance the Rapper,How Great
644,Midnight Train to Georgia;Gladys Knight & The Pips,Gladys Knight & The Pips,Midnight Train to Georgia
645,Saturnz Barz;Gorillaz,Gorillaz,Saturnz Barz
646,With You;Chris Brown,Chris Brown,With You
647,F**kin' Problems;Kendrick Lamar,Kendrick Lamar,F**kin' Problems
648,The Love Club;Lorde,Lorde,The Love Club
649,Hells Bells;AC/DC,AC/DC,Hells Bells
650,Text From Your Ex;Tinie Tempah,Tinie Tempah,Text From Your Ex
651,On + Off;Maggie Rogers,Maggie Rogers,On + Off
652,Strip That Down;Liam Payne,Liam Payne,Strip That Down
653,No More Sad Songs;Machine Gun Kelly,Machine Gun Kelly,No More Sad Songs
654,X Men;Evander Griiim,Evander Griiim,X Men
655,Sila;SUD,SUD,Sila
656,Feel for You;Chaka Khan,Chaka Khan,Feel for You
657,Back to Beautiful;Sofia Carson,Sofia Carson,Back to Beautiful
658,Frontin;Pharrell Williams,Pharrell Williams,Frontin
659,Dreams;The Cranberries,The Cranberries,Dreams
660,Sunday;Earl Sweatshirt,Earl Sweatshirt,Sunday
661,Born to Be Wild;Steppenwolf,Steppenwolf,Born to Be Wild
662,Cruel;Snakehips,Snakehips,Cruel
663,No Problem;Chance the Rapper,Chance the Rapper,No Problem
664,SpottieOttieDopaliscious;OutKast,OutKast,SpottieOttieDopaliscious
665,Un-Thinkable (I'm Ready);Alicia Keys,Alicia Keys,Un-Thinkable (I'm Ready)
666,Sweep Me Off My Feet;Pond,Pond,Sweep Me Off My Feet
667,Do What U Want;Lady Gaga,Lady Gaga,Do What U Want
668,The Reaper;Blue Öyster Cult,Blue Öyster Cult,The Reaper
669,Feel Like Makin' Love;Bad Company,Bad Company,Feel Like Makin' Love
670,House of the Rising Sun;The Animals,The Animals,House of the Rising Sun
671,Stranglehold;Ted Nugent,Ted Nugent,Stranglehold
672,Don't Stop Believin;Journey,Journey,Don't Stop Believin
673,My Love;Whitney Houston,Whitney Houston,My Love
674,There Is a Light;The Smiths,The Smiths,There Is a Light
675,Out of Touch;Daryl Hall & John Oates,Daryl Hall & John Oates,Out of Touch
676,No Vacancy;OneRepublic,OneRepublic,No Vacancy
677,They Reminisce Over You;Pete Rock & C.L. Smooth,Pete Rock & C.L. Smooth,They Reminisce Over You
678,Up In It;Wiz Khalifa,Wiz Khalifa,Up In It
679,Godspeed;Frank Ocean,Frank Ocean,Godspeed
680,Collide;Howie Day,Howie Day,Collide
681,Into You;Fabolous,Fabolous,Into You
682,Ordinary World;Duran Duran,Duran Duran,Ordinary World
683,Karma Chameleon;Culture Club,Culture Club,Karma Chameleon
684,Apple of My Eye;Rick Ross,Rick Ross,Apple of My Eye
685,This Could Be Us;Rae Sremmurd,Rae Sremmurd,This Could Be Us
686,Peace Of Mind;Lauryn Hill,Lauryn Hill,Peace Of Mind
687,If You Leave Me Now;Chicago,Chicago,If You Leave Me Now
688,Joker;Steve Miller Band,Steve Miller Band,Joker
689,Dilemma;Nelly,Nelly,Dilemma
690,10 Bands;Drake,Drake,10 Bands
691,Don't You Want Me;The Human League,The Human League,Don't You Want Me
692,Feels Like Summer;Weezer,Weezer,Feels Like Summer
693,Alone;Tiffany,Tiffany,Alone
694,Gimme Shelter;The Rolling Stones,The Rolling Stones,Gimme Shelter
695,Loungin;LL Cool J,LL Cool J,Loungin
696,Losin Control;Russ,Russ,Losin Control
697,What They Want;Russ,Russ,What They Want
698,I'm Your Man;Wham!,Wham!,I'm Your Man
699,6 Minutes;Cassidy,Cassidy,6 Minutes
700,Truly Madly Deeply;Savage Garden,Savage Garden,Truly Madly Deeply
701,Kiss Me;Ed Sheeran,Ed Sheeran,Kiss Me
702,Purple Reign;Future,Future,Purple Reign
703,through the late night;Travis Scott,Travis Scott,through the late night
704,Freedom;Wham!,Wham!,Freedom
705,Hole;ELA,ELA,Hole
706,F with U;Ty Dolla $ign,Ty Dolla $ign,F with U
707,Vitamin D;Ty Dolla $ign,Ty Dolla $ign,Vitamin D
708,High;Big Sean,Big Sean,High
709,Many Men;50 Cent,50 Cent,Many Men
710,High Hopes;Pink Floyd,Pink Floyd,High Hopes
711,Better;Stefflon Don,Stefflon Don,Better
712,Talk to Me;Run the Jewels,Run the Jewels,Talk to Me
713,I Write Sins Not Tragedies;Panic! at the Disco,Panic! at the Disco,I Write Sins Not Tragedies
714,Penny Lane;The Beatles,The Beatles,Penny Lane
715,Bonita Applebum;A Tribe Called Quest,A Tribe Called Quest,Bonita Applebum
716,I Don't Believe in Love;Queensrÿche,Queensrÿche,I Don't Believe in Love
717,Nicotine;Panic! at the Disco,Panic! at the Disco,Nicotine
718,Swish Swish;Nicki Minaj,Nicki Minaj,Swish Swish
719,We Major;Kanye West,Kanye West,We Major
720,Body Like a Back Road;Sam Hunt,Sam Hunt,Body Like a Back Road
721,Trouble;Cage the Elephant,Cage the Elephant,Trouble
722,Wanna Be Happy?;Kirk Franklin,Kirk Franklin,Wanna Be Happy?
723,Play;The Cure,The Cure,Play
724,Pendulum;FKA twigs,FKA twigs,Pendulum
725,Surfin';Pharrell Williams,Pharrell Williams,Surfin'
726,All of the Stars;Ed Sheeran,Ed Sheeran,All of the Stars
727,Borderline;Madonna,Madonna,Borderline
728,Do You Feel Like We Do;Peter Frampton,Peter Frampton,Do You Feel Like We Do
729,Boss Up;Money Man,Money Man,Boss Up
730,Despacito;Justin Bieber,Justin Bieber,Despacito
731,Chained to the Rhythm;Skip Marley,Skip Marley,Chained to the Rhythm
732,Interstate Love Song;Stone Temple Pilots,Stone Temple Pilots,Interstate Love Song
733,Plush;Stone Temple Pilots,Stone Temple Pilots,Plush
734,Soldier;Eminem,Eminem,Soldier
735,All n My Grill;Missy Elliott,Missy Elliott,All n My Grill
736,Dancing in the Moonlight;King Harvest,King Harvest,Dancing in the Moonlight
737,Cinderella Man;Eminem,Eminem,Cinderella Man
738,Avalon;Roxy Music,Roxy Music,Avalon
739,Light;San Holo,San Holo,Light
740,Cry Baby;The Neighbourhood,The Neighbourhood,Cry Baby
741,Give Me One Reason;Tracy Chapman,Tracy Chapman,Give Me One Reason
742,sign;Ray,Ray,sign
743,Fastlove;George Michael,George Michael,Fastlove
744,Black America Again;Common,Common,Black America Again
745,Small Town Boy;Dustin Lynch,Dustin Lynch,Small Town Boy
746,Shadow on the Sun;Audioslave,Audioslave,Shadow on the Sun
747,Holy Ghost;A$AP Rocky,A$AP Rocky,Holy Ghost
748,Thinkin Bout You;Frank Ocean,Frank Ocean,Thinkin Bout You
749,The Heart Part 4;Kendrick Lamar,Kendrick Lamar,The Heart Part 4
750,Bill;Best,Best,Bill
751,Them Changes;Thundercat,Thundercat,Them Changes
752,Andromeda;Gorillaz,Gorillaz,Andromeda
753,Street Talkin';Slick Rick,Slick Rick,Street Talkin'
754,I'm Not OK;My Chemical Romance,My Chemical Romance,I'm Not OK
755,Part II (On the Run);Beyoncé,Beyoncé,Part II (On the Run)
756,Feel;Robbie Williams,Robbie Williams,Feel
757,will;Lia,Lia,will
758,Say It Ain't So;Weezer,Weezer,Say It Ain't So
759,Worst Luck;6LACK,6LACK,Worst Luck
760,Castro;Yo Gotti,Yo Gotti,Castro
761,1 Thing;Amerie,Amerie,1 Thing
762,Brother;Wil,Wil,Brother
763,Movie;Alien Ant Farm,Alien Ant Farm,Movie
764,Lithium;Evanescence,Evanescence,Lithium
765,Live Up To My Name;Baka Not Nice,Baka Not Nice,Live Up To My Name
766,On the Way;TWENTY88,TWENTY88,On the Way
767,Gold Steps;Neck Deep,Neck Deep,Gold Steps
768,Hail to the King;Avenged Sevenfold,Avenged Sevenfold,Hail to the King
769,Chasing Cars;Snow Patrol,Snow Patrol,Chasing Cars
770,Pain;Believe,Believe,Pain
771,Solo Dance;Martin Jensen,Martin Jensen,Solo Dance
772,Fat Lip;Sum 41,Sum 41,Fat Lip
773,Wake Me Up;Ed Sheeran,Ed Sheeran,Wake Me Up
774,Feenin;Jodeci,Jodeci,Feenin
775,Harvest;Young,Young,Harvest
776,R U Mine;Arctic Monkeys,Arctic Monkeys,R U Mine
777,Swim Good;Frank Ocean,Frank Ocean,Swim Good
778,Lord Knows;Drake,Drake,Lord Knows
779,Glow Up;Meek Mill,Meek Mill,Glow Up
780,The Morning;The Weeknd,The Weeknd,The Morning
781,Cars;Gary Numan,Gary Numan,Cars
782,Hit the Ceiling;LION BABE,LION BABE,Hit the Ceiling
783,Kokamoe Freestyle;GoldLink,GoldLink,Kokamoe Freestyle
784,Me and Your Mama;Childish Gambino,Childish Gambino,Me and Your Mama
785,Kiss It Better;Rihanna,Rihanna,Kiss It Better
786,Left;Snoop Dogg,Snoop Dogg,Left
787,Bad Things;Machine Gun Kelly,Machine Gun Kelly,Bad Things
788,Control;Drake,Drake,Control
789,21 Guns;Green Day,Green Day,21 Guns
790,Perfect Illusion;Lady Gaga,Lady Gaga,Perfect Illusion
791,Immortal;J. Cole,J. Cole,Immortal
792,Humble;Kendrick Lamar,Kendrick Lamar,Humble
793,Born to Die;Lana Del Rey,Lana Del Rey,Born to Die
794,This Old Dog;Mac DeMarco,Mac DeMarco,This Old Dog
795,Face to Face;Daft Punk,Daft Punk,Face to Face
796,Back It Up;Cardi B,Cardi B,Back It Up
797,On A;Arm,Arm,On A
798,Happier;Ed Sheeran,Ed Sheeran,Happier
799,Running Up That Hill;Placebo,Placebo,Running Up That Hill
800,Lost Stars;Adam Levine,Adam Levine,Lost Stars
801,Chandelier;Sia,Sia,Chandelier
802,What If;Kane,Kane,What If
803,Come Sail Away;Styx,Styx,Come Sail Away
804,Renegade;Styx,Styx,Renegade
805,Mr. Roboto;Styx,Styx,Mr. Roboto
806,Coming Down;Five Finger Death Punch,Five Finger Death Punch,Coming Down
807,Everytime;Britney Spears,Britney Spears,Everytime
808,Faithfully;Journey,Journey,Faithfully
809,Take It on the Run;REO Speedwagon,REO Speedwagon,Take It on the Run
810,Right Side of the Bed;Atreyu,Atreyu,Right Side of the Bed
811,Keep It Thoro;Prodigy,Prodigy,Keep It Thoro
812,Bambi;Prince,Prince,Bambi
813,Bad Bitch;Ty Dolla $ign,Ty Dolla $ign,Bad Bitch
814,Tighten Up;The Black Keys,The Black Keys,Tighten Up
815,Here We Go Again;DMX,DMX,Here We Go Again
816,She's Everything;Brad Paisley,Brad Paisley,She's Everything
817,Still Here;Drake,Drake,Still Here
818,Selfish;Rihanna,Rihanna,Selfish
819,Wasted;Dreezy,Dreezy,Wasted
820,Sacrifices;Drake,Drake,Sacrifices
821,Swalla;Ty Dolla $ign,Ty Dolla $ign,Swalla
822,Dead;Madison Beer,Madison Beer,Dead
823,Nobody Else but You;Trey Songz,Trey Songz,Nobody Else but You
824,Half & Half;Playboi Carti,Playboi Carti,Half & Half
825,No Long Talk;Drake,Drake,No Long Talk
826,MY I;SEVENTEEN,SEVENTEEN,MY I
827,Imaginary Player;JAY Z,JAY Z,Imaginary Player
828,Dangerous Woman;Ariana Grande,Ariana Grande,Dangerous Woman
829,Wokeuplikethis*;Playboi Carti,Playboi Carti,Wokeuplikethis*
830,Shimmer;Fuel,Fuel,Shimmer
831,Honeymoon;Lana Del Rey,Lana Del Rey,Honeymoon
832,Do Not Disturb;Chris Brown,Chris Brown,Do Not Disturb
833,Blue Jeans;Lana Del Rey,Lana Del Rey,Blue Jeans
834,Middle;DJ Snake,DJ Snake,Middle
835,Cry Me a River;Justin Timberlake,Justin Timberlake,Cry Me a River
836,BTSTU;Jai Paul,Jai Paul,BTSTU
837,Don't;Ed Sheeran,Ed Sheeran,Don't
838,Spread My Wings;Troop,Troop,Spread My Wings
839,little light;Lewis Watson,Lewis Watson,little light
840,Rollin;Calvin Harris,Calvin Harris,Rollin
841,Sleepover;Hayley Kiyoko,Hayley Kiyoko,Sleepover
842,ELEMENT.;Kendrick Lamar,Kendrick Lamar,ELEMENT.
843,The End of Heartache;Killswitch Engage,Killswitch Engage,The End of Heartache
844,Blue;Blue Ivy,Blue Ivy,Blue
845,Tha Block Is Hot;Lil Wayne,Lil Wayne,Tha Block Is Hot
846,Owe Me;Big Sean,Big Sean,Owe Me
847,Golden Time of Day;Frankie Beverly,Frankie Beverly,Golden Time of Day
848,Rivals;Usher,Usher,Rivals
849,Don't Take Your Love Away;Avant,Avant,Don't Take Your Love Away
850,Gucci;Gucci Mane,Gucci Mane,Gucci
851,Ebonics;Big L,Big L,Ebonics
852,So Far;J Dilla,J Dilla,So Far
853,Hate My Life;Theory of a Deadman,Theory of a Deadman,Hate My Life
854,PRIDE.;Kendrick Lamar,Kendrick Lamar,PRIDE.
855,Emotion;Carly Rae Jepsen,Carly Rae Jepsen,Emotion
856,Death & Taxes;Daniel Caesar,Daniel Caesar,Death & Taxes
857,Unwritten;Natasha Bedingfield,Natasha Bedingfield,Unwritten
858,July;Kris Wu,Kris Wu,July
859,Babydoll;Mariah Carey,Mariah Carey,Babydoll
860,Saint Pablo;Kanye West,Kanye West,Saint Pablo
